id,name,dateCreated,likesCount,playCount,shareCount,commentCount,savesCount,hashtagCount,duration,hashtags,engagement_rate,caption_text,comment_text,cleaned_comment_text
7414801177977637888,kekbajetgerik,2024-09-15,83,5439,7,8,13,9,10,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.02040816326530612,"Replying to @privateandpersonal900 mana peminat perfume yaya?? meh meh,korg suka bau apa? #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ",done order;❤️♥️Recommend.... nnt nk grabb lg🥰🥰🥰;I grab 3 bottle terus.. nak try blue dino pulak 🦕💙 sebab semua ckp wangii sgt 🥰;👍👍👍sy sukaa dino pupple...bau diaa memng 👍👍👍;done order 9 botol;saya dh pakai minyak wangi Yaya nie...bau dye xilang...paling suka lolipop Ngan candy...;😊,sudah buat pesanan;❤️♥️Rekomendasi.... nanti nak ambil lagi🥰🥰🥰;Saya ambil 3 botol terus.. nak cuba dino biru pulak 🦕💙 sebab semua cakap wangi sangat 🥰;👍👍👍saya suka dino ungu...bau dia memang 👍👍👍;sudah buat pesanan 9 botol;saya dah pakai minyak wangi Yaya ini...bau dia tak hilang...paling suka lolipop dengan candy...;😊
7414489112209574912,kekbajetgerik,2024-09-14,20,2465,5,10,5,8,16,wallet;walletmen;walletformen;menwallet;dompet;dompetmurah;dompetlelaki;giftideas,0.016227180527383367,"aaa semart kan wallet men mcm ni,bg plak kt partner..terus nmpk mach0😜 #wallet #walletmen #walletformen #menwallet #dompet #dompetmurah #dompetlelaki #giftideas ",Dah beli 2;done beli;done beliii;try letak duit..herlok x kjadian?;wahhh;tu bukan kulit babi kan😂,Sudah beli 2; sudah beli; sudah beli; cuba letak duit.. elok tak kejadian?; wahhh; itu bukan kulit babi kan😂
7414432299351067648,kekbajetgerik,2024-09-14,84,7354,0,10,18,9,12,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.015229806907805276,Replying to @silentbraker korg dh try ke belum perfume yaya? meh laaa #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,saya dh beli 2 botol;sweet pun bestt🥰;Sya dh belk yang lolipop sedap sangat²;@Hasna.ins ni tu kn;Saya dah beli 4 botol wangi sangat,Saya sudah beli 2 botol; manis pun baik sekali 🥰; Saya sudah beli yang lolipop sedap sangat²; @Hasna.ins ini betul kan; Saya sudah beli 4 botol wangi sangat
7414100434991827968,kekbajetgerik,2024-09-13,33,3959,2,10,5,9,10,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.01262945188178833,Replying to @yr_1003 bau2 vanilla soft+frsh vanilla..korg kena try kalau suka soft2😋 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"done checkout 4botol.. promo 8.12 je korang satu botol.. tq seller..;alhamdulillah dapat harga 0.1 sen beli 2 botol kecik dalam live 🤲Yaya empire x miaazahar🌹😎pertama kali beli ditiktok ,🤲❤️;done beli 4btl bkrt . sumpah bau tinggal belakang;bau special edition ni camne ye sis?","selesai daftar keluar 4 botol.. promosi 8.12 je korang satu botol.. terima kasih penjual..; alhamdulillah dapat harga 0.1 sen beli 2 botol kecil dalam siaran langsung 🤲 Yaya empire x miaazahar🌹😎 pertama kali beli di TikTok, 🤲❤️; selesai beli 4 botol bukit.. sumpah bau tinggal belakang; bau edisi khas ni bagaimana ye kakak?"
7413735423484251136,kekbajetgerik,2024-09-12,38,4556,1,19,5,9,12,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.01382791922739245,"Replying to @norainiamina cpt2,sape yg belum claim kup0n..meh meh #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ","done beli 3 botol kecil, 1 botol besor 🥰;done beli😃;Done repeat 4 botol lagi 🫰🏻;done beli 4btl;dah belii dino pinkk;done orderr😁😁;done beli 2 botol scandalious & 1 botol special edition ❤️❤️;done grab 4 botol.. dpt rm8.12 sebotol. shipping rm4 sabah🥰","sudah beli 3 botol kecil, 1 botol besar 🥰; sudah beli😃; sudah ulang 4 botol lagi 🫰🏻; sudah beli 4 botol; sudah beli dino merah muda; sudah pesan😁😁; sudah beli 2 botol skandalous & 1 botol edisi istimewa ❤️❤️; sudah ambil 4 botol.. dapat rm8.12 sebotol. penghantaran rm4 Sabah🥰"
7413687707680934912,kekbajetgerik,2024-09-12,170,20700,5,28,42,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.011835748792270532,Replying to @aaryossss hi peminat perfume yaya😋 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"done beli seduction🌹🌹;Best seller yg mana?;pakai lolipop best sgt 🥰;seram weh kalau pakai 😂 bau melekat tahan lama. pegi office memg org tegur. wanginya. haihhhh tersipu2 kite wakkk 🤭;Sekali try konfirm repeat.. Bau tahan lama! Borong 8botol trus utk pembelian ke3. 1st n 2nd beli dkt kedai jamu je.. Ni cri onl;finally saya repeat and repeat order lagi😂😂😂tadi baru jer ordered perfume utk lelaki Dan perempuan.Love sgt² perfume nie tahan bau sampai 4 hari🥰🥰🥰🥰🥰;Rugi klo x beli. Memang puas hati best sangat2 baunya👍👍;saya suka candy, bogoshipo, honey dew, fruits.. candy pling suka bau tingal belakang. ramai tegur wangi nye. member siap wasap tnya pki minyk wangi apa. wangi giler🥰;😊😊😊;done pymnt ye bubblegum🤗","done beli godaan🌹🌹;Best seller yang mana?;pakai lollipop best sangat 🥰;seram weh kalau pakai 😂 bau melekat tahan lama. pergi pejabat memang orang tegur. wanginya. haihhhh tersipu-sipu kita wakkk 🤭;Sekali cuba pasti ulang.. Bau tahan lama! Borong 8 botol terus untuk pembelian ke-3. 1 dan 2 beli dekat kedai jamu sahaja.. Ini cari dalam talian;akhirnya saya ulang beli lagi😂😂😂tadi baru saja pesan minyak wangi untuk lelaki dan perempuan. Sangat suka perfume ini tahan bau sampai 4 hari🥰🥰🥰🥰🥰;Rugi kalau tidak beli. Memang puas hati sangat-sangat baunya👍👍;saya suka gula-gula, bogoshipo, madu, buah-buahan.. gula-gula paling suka bau tinggal belakang. ramai tegur wangi. kawan siap wasap tanya pakai minyak wangi apa. wangi giler🥰;😊😊😊;selesai bayaran bubblegum🤗"
7413321647186398208,kekbajetgerik,2024-09-11,661,47600,67,18,142,10,10,miaazahar;yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.01865546218487395,"edisi baru dari #miaazahar bubblegum twinkle X yaya empire,korg dh try ke blum? cpt2 grab korg,stok xbnyk😋 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ",baru lagi. woww;bau dye mcm buble gum lama x..sb x leh trima buble gum lama.;Mantapp👍👍;takde yg baby size ke 🥹;tdk tajam ke?;#fyp;Bila release ni ek? Kenapa dekat HQ takde up pape pun yg baru ni ? 🤔🤔;yg lama xhabis lg dh ad keluaran bru eyhhh .. uuuuuuuuu kna beli nieeee😂😂😂;👍☺️,baru lagi. woww; bau dia macam bubble gum lama tak.. sebab tak boleh terima bubble gum lama.; Mantap👍👍; takde yang baby size ke 🥹; tak tajam ke?; bila keluar ni eh? Kenapa dekat HQ takde update apa pun yang baru ni ? 🤔🤔; yang lama tak habis lagi dah ada keluaran baru ehhhh .. uuuuuuuuu kena beli nieeee😂😂😂;👍☺️
7412577947653065728,kekbajetgerik,2024-09-09,74,7513,3,27,14,9,10,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.015706109410355384,"Replying to @ainnia95 yg mana belum pernah try yaya perfume,meh try cpt sempena sales 9.9 mega deals #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ",Sye dpt harge rm172.50 ..lain2 bau sye amik;done order..mntap🌹🌹🌹;done order candelulu 🥰🥰;wangiiii.. jtuh cinta ngan dino n bubble gum... rasa nk mkn sbb bau cm gula2 getah🤩🤩;Done order 25 botol;Mantapp memang terbaik👍👍;Rugi klo x cuba pling 👍👍;Alhamdulillah baru lepas grab 4 botol rm100.;beli nasik lemak akak² kat situ sempat lagi tanya pakai perfume ape😆time tu pakai fantasy ni lah. bau lain pun helok jugak🙈♥️;yg d tayang tada pUla seduction😔;niii laa suduction tu tdk cukup batang5ml bikin spray kta grab yg 35ml teruss mmg bau2 mengodaaa♥️,Saya dapat harga RM172.50 ..lain-lain bau saya ambil; sudah selesai pesanan.. mantap 🌹🌹🌹; sudah selesai pesanan candelulu 🥰🥰; wangi.. jatuh cinta dengan dino dan bubble gum... rasa nak makan sebab bau macam gula-gula getah 🤩🤩; sudah selesai pesanan 25 botol; Mantap memang terbaik 👍👍; Rugi kalau tidak cuba paling 👍👍; Alhamdulillah baru lepas ambil 4 botol RM100.; beli nasi lemak kakak-kakak di situ sempat lagi tanya pakai pewangi apa 😆 waktu itu pakai fantasy ini lah. bau lain pun elok juga 🙈♥️; yang ditayang tiada pula seduction 😔; ini lah seduction itu tidak cukup batang 5ml bikin spray kita ambil yang 35ml terus memang bau-bau mengoda ♥️
7412250398578281472,kekbajetgerik,2024-09-08,44,5014,4,15,7,9,19,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.013960909453530115,Replying to @cikkiah088 tenkiuuu sudi support kita♥️♥️ #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"Done beli 4 botol. RM71 jurrrr. Grab time live lagi jimattttt;Done Beli 2 botol Dino Pink & 2 Botol Dino Purple. Berbaloii sangat2 🥰.
Beli dlm Live murah ngat2. Dia wrap perfume tebal , mmg dpt perfume dlm keadaan yg baik🥰;done Beli 7 Botol 30 ML;Done order 4 botol besar;done checkout 4 botol besar RM100;saya dpt 000.1 sennn;Done beli 4 botol besar rm100 . ngamsooii promo","Sudah beli 4 botol. RM71 sahaja. Grab semasa siaran langsung lebih jimat; Sudah beli 2 botol Dino Pink & 2 Botol Dino Purple. Sangat-sangat berbaloi 🥰. Beli dalam siaran langsung lebih murah sangat-sangat. Dia bungkus minyak wangi tebal, memang dapat minyak wangi dalam keadaan yang baik 🥰; Sudah beli 7 botol 30 ML; Sudah pesan 4 botol besar; sudah selesai 4 botol besar RM100; saya dapat 000.1 sen; Sudah beli 4 botol besar RM100. promosi yang sesuai"
7412203292375256064,kekbajetgerik,2024-09-08,679,59500,34,22,100,9,12,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.014033613445378151,"Replying to @bobwin__  yeayyy,sape lagi yg ragu2 nk try yaya perfume? meh la korang😋 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ",fav perfume Dino pink Candy 🥰🥰;Wow mantapp guyss memang best terbaik👍👍;Aloo mcm best je 😍;done beli 7 botol kecik✅;Love sgt dengan wangi dino pink nii🥹✨;dah check out 2 btol☺️;Done buy 2 btl✅;sya dh oder 4 btol mmng trbaik✌️;loveee sgt bau die;Mesti wangi kn;yg mna best dh bli cndy love wangi thn lma kt bju;😍😍😍;Sy pun guna perfume yaya.bau sngt2 best,fav minyak wangi Dino pink Candy 🥰🥰;Wow mantap semua memang terbaik👍👍;Aloh macam menarik je 😍;dah beli 7 botol kecil✅;suka sangat dengan wangi dino pink ini🥹✨;dah keluar 2 botol☺️;dah beli 2 botol✅;saya dah pesan 4 botol memang terbaik✌️;sangat suka bau dia;Mesti wangi kan;yang mana paling best dah beli candy love wangi tahan lama kat baju;😍😍😍;Saya pun guna minyak wangi Yaya. Bau sangat-sangat wangi
7411892387917679616,kekbajetgerik,2024-09-07,57,7408,0,35,6,9,16,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.013228941684665227,Replying to @hatikampung88 sape yg belum grab yaya perfume yg tgh ofer ni? cpt2 grab korg🤩 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"Done beli 4 botol besar RM100.20🥰🥰🥰pakai stock;Done beli 10 botol ❤️;done beli 4 botol besar 🥰🥰;done beli... coklat best giler bau....tahan lma bau;done beli 2 botol besar...tq seller;dah beli 4 botol besar.. dapat rm97.65 jee😜;Done beli 10 botol honeydew ✅;done borong botol kecik... dah repeat byk Kali baauu waangiiii love 🥰🥰🥰🥰;done order 2 botol besar...tq seller🥰;Done beli 2 botol 35ml rm53.;Done beli gais 😝;done beli 8 botol,sy pernah pakai perfume ni memang bau dia best giler..🥰;done order 2 BTL;Done beli 4 botol besar buat stock dpat Rm100.20;purple dino bau best 100/10.tp yg teddy bear lg best 1100/10.bau dia fresh,rasa tenang je bau;done order 4 botol...😇tq;done beli lagi 7botol kecik ❤️🔥;done beli 3 selena..sdp bau dia;👍👍","Sudah beli 4 botol besar RM100.20🥰🥰🥰pakai stok;Sudah beli 10 botol ❤️;sudah beli 4 botol besar 🥰🥰;sudah beli... coklat terbaik giler bau....tahan lama bau; sudah beli 2 botol besar...terima kasih penjual;dah beli 4 botol besar.. dapat rm97.65 jee😜;Sudah beli 10 botol honeydew ✅;sudah borong botol kecil... dah ulang banyak kali baunya wangi love 🥰🥰🥰🥰;sudah pesan 2 botol besar...terima kasih penjual🥰;Sudah beli 2 botol 35ml rm53.;Sudah beli gais 😝;sudah beli 8 botol, saya pernah pakai minyak wangi ini memang baunya terbaik giler..🥰;sudah pesan 2 botol;Sudah beli 4 botol besar buat stok dapat Rm100.20;purple dino bau terbaik 100/10. tapi yang teddy bear lagi terbaik 1100/10.bau dia segar, rasa tenang je bau; sudah pesan 4 botol...😇terima kasih; sudah beli lagi 7 botol kecil ❤️🔥;sudah beli 3 selena..sedap bau dia;👍👍"
7411520708221684736,kekbajetgerik,2024-09-06,61,9071,4,30,12,9,13,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.011795832873994046,sales 9.9 dtg lagi haaa🤤🤤 mana peminat perfume yaya? meh kumpul🤭 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"akk beli 6 botol jatuh 1 botol harga 7.44;Done order bubblegum, apple blossom dan seduction 🤭🤭🤭;Mantapp guyss rugi klo x cuba👍👍;done order Dua btl bsr candy 🍭 n polo;dh beli 4 btl bsr 3 btl kck;done grab 2 35ml, dpt harga rm52;done order 2 btl bsr kelowie n miracle;Wah wangi tau perfume ni 😍 mmg love dooh;wangiii ..🥰🥰🥰;done 2 botol rm53..;Done oder 2btol..kite dpt hrga 17 henggit..dino pink dgn dino purple...😍😍;Done order 2 botol rm53;done beli 2 botol 35 ml , RM 53 jee murah korang !! cepat borong 🤭;Done order 35 botol 10ml , dapat harga rm8 ja sbotol 😻","Akk beli 6 botol jatuh 1 botol harga 7.44; Sudah pesan permen karet, bunga epal dan godaan 🤭🤭🤭; Mantap kawan-kawan rugi kalau tidak cuba 👍👍; Sudah pesan dua botol besar gula-gula 🍭 dan polo; Dah beli 4 botol besar 3 botol kecil; Sudah ambil 2 35ml, dapat harga RM52; Sudah pesan 2 botol besar kelowie dan keajaiban; Wah wangi tahu minyak wangi ini 😍 memang suka sangat; wangi sangat.. 🥰🥰🥰; Sudah beli 2 botol RM53..; Sudah pesan 2 botol, kita dapat harga 17 ringgit.. dino merah jambu dan dino ungu... 😍😍; Sudah pesan 2 botol RM53; Sudah beli 2 botol 35 ml, RM53 saja murah kawan-kawan!! cepat beli 🤭; Sudah pesan 35 botol 10ml, dapat harga RM8 sebotol 😻"
7411465552197143552,kekbajetgerik,2024-09-06,30,6495,4,17,2,9,22,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.008160123171670516,"sales 9.9 dtg lagi gais🤩 sape yg belum try yaya perfume,meh la korg #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ","Mantapp👍;uish murah;done beli 4 botol besar RM100;Done beli 4botol besar 2botol kecil ✅🫶🏻;Alhamdulillah done belii 4 botol…. Murahhhhhh😍;Wahh asyik lalu je ni 😍 semoga awk dimurahkan rezeki selalu ya. Singgah support;Dahh orderrr 4 botol lagi jimat😍😍;@cikkiah:Done Beli 2 botol besar dino blue n 2 botol besar black ocium, dalam live 1 botol dpt harga 25.05, 4 botol baru rm100 taw..murah & wangi mcm 👍👍;done order wishes & scandalous 35ml, dpt harga rm52 jer korang🫰🏻","Mantap👍; ish murah; sudah beli 4 botol besar RM100; Sudah beli 4 botol besar 2 botol kecil ✅🫶🏻; Alhamdulillah sudah beli 4 botol…. Murahhhhhh😍; Wah asyik lalu je ni 😍 semoga awak dimurahkan rezeki selalu ya. Singgah sokong; Dah order 4 botol lagi jimat😍😍; @cikkiah: Sudah beli 2 botol besar dino blue dan 2 botol besar black ocium, dalam siaran langsung 1 botol dapat harga 25.05, 4 botol baru RM100 tahu.. murah & wangi macam 👍👍; sudah order wishes & scandalous 35ml, dapat harga RM52 sahaja korang🫰🏻"
7411147225495014400,kekbajetgerik,2024-09-05,164,11200,23,17,60,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.023571428571428573,Replying to @ecah287 awak suka yaya perfume bau mewah yg mana 1?🤤 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"done beli 4 botol🥰;done order 4 botol candy pink dpt harga rm 8.87;yg mna bau paling best untuk lelaki.;done 2 botol;Done grab beg kuning 6;Done beli.. 🥰;saya dah beli bubble gum,sedap gilerr;Doneee 5 botol 1pcs baru 8.27 murah siott😆😆","sudah beli 4 botol🥰; sudah pesanan 4 botol gula-gula warna merah jambu dapat harga RM 8.87; yang mana bau paling baik untuk lelaki.; sudah 2 botol; sudah ambil beg kuning 6; sudah beli.. 🥰; saya dah beli gula-gula getah, sedap sungguh; sudah beli 5 botol 1pcs baru 8.27 murah sangat😆😆"
7411094632022526976,kekbajetgerik,2024-09-05,122,11600,9,7,16,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.013275862068965517,Replying to @idkkryu yaya perfume sarangheyo rsa nk mkn jur🤤 #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"parcel dah smpai kak , dino pink fav saya 😭 bau dia soft je manismanis . nanti repeat 😁;done order cherry blossom 🥰;saya beli 4 botol dapat harga 1 botol rm8.12 je tau.. 🫶🏻","bungkusan sudah sampai kakak, dinosaur merah jambu kegemaran saya 😭 bau dia lembut sahaja, manis-manis. nanti ulang 😁; sudah buat pesanan bunga sakura 🥰; saya beli 4 botol dapat harga 1 botol RM8.12 sahaja tau.. 🫶🏻"
7410717799942753280,kekbajetgerik,2024-09-04,57,3653,2,29,17,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.028743498494388176,"Replying to @asrul_here korg nak vibes2 lelaki yg mcm mana?🤤 yaya perfume ada banyak bau,komen je nnt sy review ok? #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ","Done beli 3 botol ✌🏻;yang penting bacarat dia power ... 3 kali repear;perfume dh sampai arini.. saya ade beli perfume yg belum pernah sy cube..baunye mmg best sgt 🥰;Done order 3 botol 😍 . Beli sebab adek kate bau tahan lama . Beli yang mahal bau lebih kurang pun bau tk lama mcm yang ni;dah ouder , paling lurve wangi candy dia ♥️;done oder perfume paradise 3 botol...loving u..bella's n FRose...☺️;Done order 10 botol aku dh repeat kali ke 4 dh hahaha;bf sy asyik rindu bau sy kak, pakai fruity pruple, smpi sruh letak perfume sy dlm kete dia😂;Baru sampai honey dew 2 botol kecil yang ni banyak botol dah beli ,habis ja beli baru,anak saya suka bau h.dew ni .2 botol wara baru try bau sedap macam bau kedai bakery 😀.;done beli 2 botol;4botol kita beli , srs bau wangi sangat tahan lama 🫶🏻;yang apple tu sumpah wangi dh 2 kli beli bestt 😆;kalau husband² korang kerja bawah panas, try beli bubble gum. Cover bau peluh, stay pagi sampai petang♥️Ni dah second time beli utk husband. Best!;Dah sampai bau special edition gan bogoshippo wangi sedap bau","Sudah beli 3 botol ✌🏻; yang penting bacarat dia hebat ... 3 kali ulang; minyak wangi sudah sampai hari ini.. saya ada beli minyak wangi yang belum pernah saya cuba.. baunya memang sangat baik 🥰; Sudah pesan 3 botol 😍 . Beli sebab adik kata bau tahan lama. Beli yang mahal bau lebih kurang pun bau tak lama macam yang ini; sudah pesan, paling suka wangi gula-gula dia ♥️; sudah pesan minyak wangi paradise 3 botol... menyayangi kamu.. bella's dan FRose...☺️; Sudah pesan 10 botol aku dah ulang kali ke 4 hahaha; teman lelaki saya asyik rindu bau saya kak, pakai buah-buahan ungu, sampai suruh letak minyak wangi saya dalam kereta dia😂; Baru sampai honey dew 2 botol kecil yang ini banyak botol dah beli, habis sahaja beli baru, anak saya suka bau honey dew ini .2 botol wara baru cuba bau sedap macam bau kedai bakeri 😀.; sudah beli 2 botol; 4 botol kita beli, serius bau wangi sangat tahan lama 🫶🏻; yang epal tu sumpah wangi dah 2 kali beli terbaik 😆; kalau suami-suami kamu kerja bawah panas, cuba beli bubble gum. Tutup bau peluh, tahan pagi sampai petang♥️. Ini sudah kali kedua beli untuk suami. Terbaik!; Sudah sampai bau edisi khas dengan bogoshippo wangi sedap bau"
7410031157422689280,kekbajetgerik,2024-09-02,135,14300,4,35,25,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.013916083916083916,Replying to @dntwrb korg suka yaya perfume kod apa? #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"Done order gardenia, seduction n flora😘;done order perfume seduction;done payment❤️;done oder dino pink🥰;done 3 btol🥺;done oder purple dino🫶🏻;done oder ye slna;Done oder ice cream;🥰🥰🥰","Selesai pesan gardenia, godaan dan flora😘; selesai pesan minyak wangi godaan; selesai pembayaran ❤️; selesai pesan dino merah jambu 🥰; selesai 3 botol 🥺; selesai pesan dino ungu 🫶🏻; selesai pesan ya selina; selesai pesan ais krim; 🥰🥰🥰"
7409978270453681152,kekbajetgerik,2024-09-02,56,5856,3,6,7,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.012295081967213115,"Replying to @mikhqaldee yaya perfume ada banyak jenis bau, korg suka bau yg mcm mana? #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ","Done order 5 botol perfume yaya 😍 tq;done order 6botol kak 🫢;Saya dh checkout 3 botol,tq🥰","Sudah pesan 5 botol minyak wangi yaya 😍 terima kasih; sudah pesan 6 botol kak 🫢; Saya sudah checkout 3 botol, terima kasih 🥰"
7409650459788495872,kekbajetgerik,2024-09-01,97,8323,10,23,24,9,11,yayaperfumerm10;perfumeviral;yayaempire;perfumetiktok;perfumeyayaempirexmiaazhar;perfumeyayaempire;perfumerm10;yayaperfume;perfumemiazhar,0.018502943650126155,Replying to @allyszackry_ korg suka yaya perfume yg mana? #yayaperfumerm10 #perfumeviral #yayaempire #perfumetiktok #perfumeyayaempirexmiaazhar #perfumeyayaempire #perfumerm10 #yayaperfume #perfumemiazhar ,"Done order ✅. Saranghero,pink dino & gummy bear 🐻;Mantapp. Rugi klo x order. Bau sangat2 wangi dan blh tahan lama👍👍;done order 3btol .. smua perfume yaya wangi2 n tahan lama ..;yg mana bau soft jer;dah beli...bau melekat kat baju🥰;sy beli tuk anak sek.. bubblegum.. lollipop dan dino pink...hihi;sy dah beli 2 botol.. 10ml.. frbdn rose&bomcell ☺️☺️tak sabar nk tggu sampai;Saya dah beli scandalous dan viva la juice.. memang wangi sgt.. tahan lama bau dia 8 jam ke atas👍🏻👍🏻;perfume kite dah sampaiii, gummy bear and candy sgt la sedap ye, yg candy tu rasa mcm nak makan je 😭😭❤️❤️❤️;mak lurve groovy bau tinggal belakang.. Issey Pon best🥰;aku pakai yg ni. mmg wangi gila . smpai member husband tegor . wangi nye😂 husband tros sound dia . “jgn sampai aku lempang muke ko “ 😂","Sudah pesan ✅. Hero sarang, dino merah jambu & beruang gummy 🐻; Sangat bagus. Rugi kalau tak pesan. Bau sangat wangi dan boleh tahan lama 👍👍; sudah pesan 3 botol .. semua wangian sangat wangi dan tahan lama ..; yang mana bau lembut sahaja; dah beli... bau melekat kat baju 🥰; saya beli untuk anak sekolah.. bubblegum.. lollipop dan dino merah jambu... hihi; saya dah beli 2 botol.. 10ml.. forbidden rose & bomcell ☺️☺️ tak sabar nak tunggu sampai; Saya dah beli skandal dan viva la juice.. memang wangi sangat.. tahan lama bau dia 8 jam ke atas 👍🏻👍🏻; minyak wangi kita dah sampaiii, beruang gummy dan gula-gula sangatlah sedap ye, yang gula-gula tu rasa macam nak makan je 😭😭❤️❤️❤️; mak suka bau groovy tinggal belakang.. Issey pon best 🥰; aku pakai yang ini. memang wangi gila. sampai kawan suami tegur. wanginya 😂 suami terus tegur dia. “jangan sampai aku lempang muka kau “ 😂"
