Unnamed: 0,id,name,commentCount,comment_text,cleaned_comment_text,cleaned_comment_text_demojise,gpt_label
872,7.39633E+18,kekbajetgerik,1,sdp bau ye frbden rse 🥰,sedap bau ya terlarang rasa 🥰,sedap bau ya terlarang rasa :smiling_face_with_hearts:,Positive
873,7.39631E+18,kekbajetgerik,6,"done🥰;Done check out, ni kali ke 3 beli dgn seller ni 💫 paling fav ye bcrt dgn ye billie tu .. saya sula combine 2 bau ni sumpah loveee 😍✨;done oder 4 botol 😍;DONE ODER 5 BOTOL❤️;done payment 7 botol 💗","siap🥰; Sudah periksa, ini kali ke 3 beli dengan penjual ini 💫 paling kegemaran berbual dengan billie itu .. saya suka gabungkan 2 bau ini sumpah cintaaa 😍✨; siap tempah 4 botol 😍; SIAP TEMPAH 5 BOTOL❤️; siap bayaran 7 botol 💗","siap:smiling_face_with_hearts:; Sudah periksa, ini kali ke 3 beli dengan penjual ini :dizzy: paling kegemaran berbual dengan billie itu .. saya suka gabungkan 2 bau ini sumpah cintaaa :smiling_face_with_heart-eyes::sparkles:; siap tempah 4 botol :smiling_face_with_heart-eyes:; SIAP TEMPAH 5 BOTOL:red_heart:; siap bayaran 7 botol :growing_heart:",Positive
874,7.39625E+18,kekbajetgerik,11,"Beli 5botol terusss! Sebotol dapat harga RM7.73 jee korang. Lambat tak dapat laa claim voucher 🤭🥳;done beli 3 botol;Done order 5 botol. 1st try with YE. Terpikat lepas bau officemate guna YE purple. Bau tinggal belakang ! Terbaik YE;kli ke 3 order ngn kedai nie.hrg berpatutan..korang wajib grab 🥰;Dah order 17 btl kecik mix bau utk koleksi.. 2 btl besar utk hadiah tcher anak. most fav bau Cloud!! sedap giler bau!! yaya perfume sume tahan pakai pagi, petang still ada bau. 🤩🤩🤩🤩🤩;wow menarik;Dapt harga 7.73., msa nie lah kita grab botol kecik banyak bnyak standby untuk travel and kalau ada bau bau nak tryy., BERBALOI✨✨;best Ni;Bli 5 murah weiii 😘 palin best spacial! Jatuh cintan terusss 😚;ak duk repeat bakarat , saltwater dgn black opium.. 😂","Beli 5 botol terus! Sebotol dapat harga RM7.73 sahaja korang. Lambat tak dapatlah tuntut baucar 🤭🥳; sudah beli 3 botol; Sudah pesan 5 botol. Percubaan pertama dengan YE. Terpikat lepas bau rakan sekerja guna YE ungu. Bau tinggal lama! Terbaik YE; Kali ketiga pesan dengan kedai ini. Harga berpatutan.. korang wajib dapatkan 🥰; Sudah pesan 17 botol kecil campuran bau untuk koleksi.. 2 botol besar untuk hadiah cikgu anak. Paling suka bau Cloud!! Sedap betul bau!! yaya minyak wangi semua tahan pakai pagi, petang masih ada bau. 🤩🤩🤩🤩🤩; Wow menarik; Dapat harga 7.73, masa ini lah kita ambil botol kecil banyak banyak simpan untuk perjalanan dan kalau ada bau bau nak cuba, BERBALOI✨✨; Terbaik ini; Beli 5 murah weiii 😘 paling best istimewa! Jatuh cinta terus 😚; Saya duk ulang beli bakarat, air garam dengan candu hitam.. 😂","Beli 5 botol terus! Sebotol dapat harga RM7.73 sahaja korang. Lambat tak dapatlah tuntut baucar :face_with_hand_over_mouth::partying_face:; sudah beli 3 botol; Sudah pesan 5 botol. Percubaan pertama dengan YE. Terpikat lepas bau rakan sekerja guna YE ungu. Bau tinggal lama! Terbaik YE; Kali ketiga pesan dengan kedai ini. Harga berpatutan.. korang wajib dapatkan :smiling_face_with_hearts:; Sudah pesan 17 botol kecil campuran bau untuk koleksi.. 2 botol besar untuk hadiah cikgu anak. Paling suka bau Cloud!! Sedap betul bau!! yaya minyak wangi semua tahan pakai pagi, petang masih ada bau. :star-struck::star-struck::star-struck::star-struck::star-struck:; Wow menarik; Dapat harga 7.73, masa ini lah kita ambil botol kecil banyak banyak simpan untuk perjalanan dan kalau ada bau bau nak cuba, BERBALOI:sparkles::sparkles:; Terbaik ini; Beli 5 murah weiii :face_blowing_a_kiss: paling best istimewa! Jatuh cinta terus :kissing_face_with_closed_eyes:; Saya duk ulang beli bakarat, air garam dengan candu hitam.. :face_with_tears_of_joy:",Positive
875,7.40591E+18,aaddanish,3,🥰🥰;🥰🥰🥰;🥰🥰🥰🥰🥰,Terdapat perkataan Bahasa Inggeris dalam teks berikut. Terjemahkan perkataan tersebut ke dalam Bahasa Melayu. Kembalikan TEKS LENGKAP YANG DITERJEMAHKAN. PERBETULKAN JUGA BEBERAPA PERKATAAN SINGKATAN/SLANGA KE DALAM BAHASA MELAYU BIASA: 🥰🥰;🥰🥰🥰;🥰🥰🥰🥰🥰,Terdapat perkataan Bahasa Inggeris dalam teks berikut. Terjemahkan perkataan tersebut ke dalam Bahasa Melayu. Kembalikan TEKS LENGKAP YANG DITERJEMAHKAN. PERBETULKAN JUGA BEBERAPA PERKATAAN SINGKATAN/SLANGA KE DALAM BAHASA MELAYU BIASA: :smiling_face_with_hearts::smiling_face_with_hearts:;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,Neutral
876,7.40562E+18,aaddanish,21,"lurver;fenty skin tint is my hg.. 🥰🥰;lovely;kita yg perempuan tergugat tengokkkk 😂😂😂;helllokk btol skin😭huwaa my dream skin;syoknyaa tgk skin org yg xde dark spot.;masalahnya skin dia lagi cntik dri aku 😇;💓🫧;mak love nak🥰😂;akak manisnye senyuman akak;bro, cc cream yg I guna, dah Ada tinted sunscreen and foundation, perlukah apply foundation yg lain;someone blh tlg explain tak skintint tu apa & function nya ?;sebelum nampak ensemnya.. selepas make cantiknya..... rambut pendek pun nampak cantik.. kalau rambut panjang.. lagi la... mesti lagi cantik... 🥰🥰🥰;kalau foundation kan better guna beauty blender or brush or sapu je pakai tangan.nak belajar mekap ni.🤭;skin booster aa ni pkai time nak mekP je ke or daily use pon boleh?;abg jgn lah make up sebb kalau abg tk make up abg nmpk ensem😩;😍😍😍;🥰🥰🥰🥰🥰;🥰🥰🥰;🥰;NO FD ? why ada FD dlm vid ?😬","lurver;pemikat kulit fenty adalah kegemaran saya.. 🥰🥰;indah;kita yang perempuan tergugat tengok 😂😂😂;cantik betul kulit 😭huwaa kulit impian saya;seronoknya tengok kulit orang yang tiada bintik gelap.;masalahnya kulit dia lagi cantik daripada saya 😇;💓🫧;mak cinta nak 🥰😂;akak manisnya senyuman akak;bro, cc krim yang saya guna, sudah ada pelindung matahari dengan warna dan foundation, perlukah sapukan foundation yang lain;jika ada sesiapa boleh tolong terangkan tak apa itu skintint dan fungsinya?;sebelum nampak kacak.. selepas mekap cantiknya..... rambut pendek pun nampak cantik.. kalau rambut panjang.. lagi la... mesti lagi cantik... 🥰🥰🥰;kalau foundation kan lebih baik guna pengadun kecantikan atau berus atau sapu sahaja pakai tangan. nak belajar mekap ini. 🤭;penambahbaikan kulit ini pakai bila mahu mekap sahaja ke atau setiap hari juga boleh?;abang janganlah mekap sebab kalau abang tak mekap abang nampak kacak 😩;😍😍😍;🥰🥰🥰🥰🥰;🥰🥰🥰;🥰;TIADA FD? kenapa ada FD dalam video?😬","lurver;pemikat kulit fenty adalah kegemaran saya.. :smiling_face_with_hearts::smiling_face_with_hearts:;indah;kita yang perempuan tergugat tengok :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:;cantik betul kulit :loudly_crying_face:huwaa kulit impian saya;seronoknya tengok kulit orang yang tiada bintik gelap.;masalahnya kulit dia lagi cantik daripada saya :smiling_face_with_halo:;:beating_heart::bubbles:;mak cinta nak :smiling_face_with_hearts::face_with_tears_of_joy:;akak manisnya senyuman akak;bro, cc krim yang saya guna, sudah ada pelindung matahari dengan warna dan foundation, perlukah sapukan foundation yang lain;jika ada sesiapa boleh tolong terangkan tak apa itu skintint dan fungsinya?;sebelum nampak kacak.. selepas mekap cantiknya..... rambut pendek pun nampak cantik.. kalau rambut panjang.. lagi la... mesti lagi cantik... :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;kalau foundation kan lebih baik guna pengadun kecantikan atau berus atau sapu sahaja pakai tangan. nak belajar mekap ini. :face_with_hand_over_mouth:;penambahbaikan kulit ini pakai bila mahu mekap sahaja ke atau setiap hari juga boleh?;abang janganlah mekap sebab kalau abang tak mekap abang nampak kacak :weary_face:;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;:smiling_face_with_hearts:;TIADA FD? kenapa ada FD dalam video?:grimacing_face:",Positive
877,7.40555E+18,aaddanish,1,cantiknya 😭😭😭,cantiknya 😭😭😭,cantiknya :loudly_crying_face::loudly_crying_face::loudly_crying_face:,Positive
878,7.4048E+18,aaddanish,1,finally ada jgk org yg buat tutorial guna eyeliner ni 😍 mmg elokkk I dh bertahun guna yg ni 😘,akhirnya ada juga orang yang buat tutorial guna pelapik mata ini 😍 memang elok saya sudah bertahun guna yang ini 😘,akhirnya ada juga orang yang buat tutorial guna pelapik mata ini :smiling_face_with_heart-eyes: memang elok saya sudah bertahun guna yang ini :face_blowing_a_kiss:,Positive
879,7.40443E+18,aaddanish,1,Makeup look nii kalau pakai lens magister yg ala2 arab tuh mesti letops gilaa kann🥰,Rupa solekan ini kalau pakai kanta magister yang ala-ala Arab itu mesti meletup gila kan🥰,Rupa solekan ini kalau pakai kanta magister yang ala-ala Arab itu mesti meletup gila kan:smiling_face_with_hearts:,Positive
880,7.40441E+18,aaddanish,7,abg suggest tuk saya lips scrub please☺️;blusher ok ke dap smp under eyes;apakah;cuba remove misai 😂;xsesuai lngsung nk bt review dgn misai mcm tu.. makeup nmpk tngelam.. misai yg jadi mnonjol.. ckp tu biasa2 dh lah.. xsesuai sgt;berbulu tgk😌,abang cadangkan untuk saya skrub bibir tolong☺️; pemerah pipi ok ke letak sampai bawah mata; apakah; cuba buang misai 😂; tak sesuai langsung nak buat ulasan dengan misai macam tu.. solekan nampak tenggelam.. misai yang jadi menonjol.. cakap tu biasa-biasa dah lah.. tak sesuai sangat; berbulu tengok😌,abang cadangkan untuk saya skrub bibir tolong:smiling_face:; pemerah pipi ok ke letak sampai bawah mata; apakah; cuba buang misai :face_with_tears_of_joy:; tak sesuai langsung nak buat ulasan dengan misai macam tu.. solekan nampak tenggelam.. misai yang jadi menonjol.. cakap tu biasa-biasa dah lah.. tak sesuai sangat; berbulu tengok:relieved_face:,Negative
881,7.40406E+18,aaddanish,1,singgah support 👍👍,singgah sokong 👍👍,singgah sokong :thumbs_up::thumbs_up:,Positive
882,7.40369E+18,aaddanish,4,🥰🥰🥰🥰🥰;👍👍👍,🥰🥰🥰🥰🥰;👍👍👍,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;:thumbs_up::thumbs_up::thumbs_up:,Positive
883,7.40331E+18,aaddanish,2,abg ni mesti suka tgok nikita .. sbb tu nama sama,Abang ini mesti suka tengok Nikita ... sebab itu nama sama,Abang ini mesti suka tengok Nikita ... sebab itu nama sama,Neutral
884,7.40327E+18,aaddanish,158,"Ur so pretty;seriously;erm;hahahaha Really enthusiastic advertising;spill the listick dikkk🥰;love your black lip liner what code? 😍;hi;Oo my god..letops;Aku fokus KT misai KO je😂😂😂 aduii🥴;Kenapa laa ramai lelaki mcm ni ek skrg?;Sedih;gincu ko tu lawa dik;Dah try tp kat hujung2 tu mcm menyucuk walaupom dah potong , bila kelip2 mata terasa cucuk mata..berair mata 😂 nape yaa;Even dia pakai makeup lawa2 pon dia still simpan misai dia... Nmpk hensem plus cantik.... Ok dah bye😂;misai dia tu 😂;lipstick tu brand apa n code dia🥰;Klu da pakai 1 hari trus buang ke?? Maaf bru first time na pkai bulu mata;Dah pena beli tp pkai selalu fail😅;Boleh pakai berkali kali ke;laa.. ingtkn sebelum pakai tu, dah ada bulu mata palsu🤭;kau lagi cantik dari aku ..😏;@Aliffkhai94 mudah ek;lipstick tuuu cantik;cantikkkk🥰🥰🥰🥰 lurveee;ingtkn dh pakai rupa2 ny eyelash btul😅 pnjg jg yg real pnya;Rambut tu kaler apa, brand apa;@pisces 🦋 make up dia lagi smooth nokk;@Mol_63 kembar ke😳;bolah tahan ke;ooh ingatkan memula tu dh pakai lashes...rupanya Ori ehh...","Anda sangat cantik;serius;erm;hahahaha Betul-betul pengiklanan bersemangat;tuangkan gincu dikkk🥰;suka lip liner hitam anda kod apa? 😍;hi;Oo tuhan ku..hebat;Aku fokus pada misai awak je😂😂😂 aduii🥴;Kenapa lah ramai lelaki macam ni ek sekarang?;Sedih;gincu awak tu cantik dik;Dah cuba tapi di hujung-hujung tu macam menyucuk walaupun dah potong, bila kelip mata terasa cucuk mata..berair mata 😂 kenapa yaa;Walaupun dia pakai makeup cantik-cantik pun dia masih simpan misai dia... Nampak kacak plus cantik.... Ok dah bye😂;misai dia tu 😂;gincu tu jenama apa dan kod dia🥰;Kalau dah pakai 1 hari terus buang ke?? Maaf baru pertama kali nak pakai bulu mata;Dah pernah beli tapi pakai selalu gagal😅;Boleh pakai berulang kali ke;laa.. ingatkan sebelum pakai tu, dah ada bulu mata palsu🤭;kau lagi cantik dari aku ..😏;@Aliffkhai94 mudah ek;gincu tu cantik;cantiknya🥰🥰🥰🥰 sukaaa;ingatkan dah pakai rupa-rupanya eyelash betul😅 panjang juga yang real punya;Rambut tu warna apa, jenama apa;@pisces 🦋 makeup dia lagi licin nokk;@Mol_63 kembar ke😳;boleh tahan ke;ooh ingatkan mula tu dah pakai lashes...rupa-rupanya Ori ehh...","Anda sangat cantik;serius;erm;hahahaha Betul-betul pengiklanan bersemangat;tuangkan gincu dikkk:smiling_face_with_hearts:;suka lip liner hitam anda kod apa? :smiling_face_with_heart-eyes:;hi;Oo tuhan ku..hebat;Aku fokus pada misai awak je:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: aduii:woozy_face:;Kenapa lah ramai lelaki macam ni ek sekarang?;Sedih;gincu awak tu cantik dik;Dah cuba tapi di hujung-hujung tu macam menyucuk walaupun dah potong, bila kelip mata terasa cucuk mata..berair mata :face_with_tears_of_joy: kenapa yaa;Walaupun dia pakai makeup cantik-cantik pun dia masih simpan misai dia... Nampak kacak plus cantik.... Ok dah bye:face_with_tears_of_joy:;misai dia tu :face_with_tears_of_joy:;gincu tu jenama apa dan kod dia:smiling_face_with_hearts:;Kalau dah pakai 1 hari terus buang ke?? Maaf baru pertama kali nak pakai bulu mata;Dah pernah beli tapi pakai selalu gagal:grinning_face_with_sweat:;Boleh pakai berulang kali ke;laa.. ingatkan sebelum pakai tu, dah ada bulu mata palsu:face_with_hand_over_mouth:;kau lagi cantik dari aku ..:smirking_face:;@Aliffkhai94 mudah ek;gincu tu cantik;cantiknya:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts: sukaaa;ingatkan dah pakai rupa-rupanya eyelash betul:grinning_face_with_sweat: panjang juga yang real punya;Rambut tu warna apa, jenama apa;@pisces :butterfly: makeup dia lagi licin nokk;@Mol_63 kembar ke:flushed_face:;boleh tahan ke;ooh ingatkan mula tu dah pakai lashes...rupa-rupanya Ori ehh...",Mixed
885,7.40257E+18,aaddanish,27,"saya dah beli.. betul betul ringan di muka,saya suka sangat 🤩✌️;tutorial eyeshadow🤭;beautiful ah u🥰🥰🥰;cantik betul kulit muka😁;sebelum pkai cushion ni...kna prep muka dlu ka...?;Dah beli;sesuai bw pi travel;dah beli n pakai..tpi sat je..mcm 1 hari kena pakai 2-3 kali;cantik nya kulit dia..suka tengok;kalau kulit gelap ambil natural or ivory?;kuning langsat yg mana sesuai;lipmatte ape tu lawanye;❤️❤️❤️❤️;🥰;❤️❤️❤️;rasa mcm nak buka kumis tu 😂🤣","Saya sudah beli.. betul-betul ringan di muka, saya suka sangat 🤩✌️; tutorial pembayang mata 🤭; cantik betul awak 🥰🥰🥰; cantik betul kulit muka 😁; sebelum pakai kusyen ini... kena siap sedia muka dahulu kah...?; Sudah beli; sesuai bawa pergi melancong; sudah beli dan pakai.. tetapi sekejap sahaja.. macam satu hari kena pakai 2-3 kali; cantiknya kulit dia.. suka tengok; kalau kulit gelap ambil semula jadi atau gading?; kuning langsat yang mana sesuai; gincu matte apa itu cantiknya; ❤️❤️❤️❤️; 🥰; ❤️❤️❤️; rasa macam nak buka misai itu 😂🤣","Saya sudah beli.. betul-betul ringan di muka, saya suka sangat :star-struck::victory_hand:; tutorial pembayang mata :face_with_hand_over_mouth:; cantik betul awak :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:; cantik betul kulit muka :beaming_face_with_smiling_eyes:; sebelum pakai kusyen ini... kena siap sedia muka dahulu kah...?; Sudah beli; sesuai bawa pergi melancong; sudah beli dan pakai.. tetapi sekejap sahaja.. macam satu hari kena pakai 2-3 kali; cantiknya kulit dia.. suka tengok; kalau kulit gelap ambil semula jadi atau gading?; kuning langsat yang mana sesuai; gincu matte apa itu cantiknya; :red_heart::red_heart::red_heart::red_heart:; :smiling_face_with_hearts:; :red_heart::red_heart::red_heart:; rasa macam nak buka misai itu :face_with_tears_of_joy::rolling_on_the_floor_laughing:",Positive
886,7.40109E+18,aaddanish,4,"Abe nish ko pakai ubat gigi apo;lens brand apa n code apa ?;kenapa enda boleh save ni ? 🥹🥲;aku teringin nak tengok misai dia tu hilang, mesti helok😍","Abe nish ko pakai ubat gigi apa; lensa jenama apa dan kod apa?; kenapa tidak boleh simpan ini? 🥹🥲; aku teringin nak tengok misai dia tu hilang, mesti elok😍","Abe nish ko pakai ubat gigi apa; lensa jenama apa dan kod apa?; kenapa tidak boleh simpan ini? :face_holding_back_tears::smiling_face_with_tear:; aku teringin nak tengok misai dia tu hilang, mesti elok:smiling_face_with_heart-eyes:",Neutral
887,7.40067E+18,aaddanish,1,🥰🥰🥰,🥰🥰🥰,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,Positive
888,7.40034E+18,aaddanish,1,Cantik lipstik.. Brand apa..,Cantik gincu.. Jenama apa..,Cantik gincu.. Jenama apa..,Positive
889,7.40004E+18,aaddanish,2,🥰🥰🥰;hi u 🥰😘,🥰🥰🥰; hai awak 🥰😘,:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:; hai awak :smiling_face_with_hearts::face_blowing_a_kiss:,Positive
890,7.39998E+18,aaddanish,3,brand apa tu;bang tutor jaga kulit bang plss aq dh lh nk buat ic 😔,jenama apa itu; abang tutor jaga kulit bang tolonglah aku dah lah nak buat kad pengenalan 😔,jenama apa itu; abang tutor jaga kulit bang tolonglah aku dah lah nak buat kad pengenalan :pensive_face:,Neutral
891,7.3996E+18,aaddanish,2,Chivas 1😁;💗💗,Chivas satu😁;💗💗,Chivas satu:beaming_face_with_smiling_eyes:;:growing_heart::growing_heart:,Positive
892,7.39924E+18,aaddanish,3,love nye;assalammualaikum hi Nish...awk buat makeup area Pahang x...;cer u buang misai 🌹,cinta nya;assalamualaikum hi Nish...awak buat solekan di Pahang tak...;cuba awak buang misai 🌹,cinta nya;assalamualaikum hi Nish...awak buat solekan di Pahang tak...;cuba awak buang misai :rose:,Neutral
893,7.3991E+18,aaddanish,1,❤️😍😍😍😍,❤️😍😍😍😍,:red_heart::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,Positive
894,7.39849E+18,aaddanish,509,"dh lma teracun dgn cushion ni..tp msh ragu2 nk bli..lpas tngok video ni rsa trus rsa wow nk bli jg la🤣;No need to use setting spray?;this one or sally x cubremi for oily skin 😭😭;done order 😳;Sadly not available fr brown skin tone 🥺;how can your skin soo flawless;bro his eyes is gorgeous;gmeelan or skintific gold???;Spill color rmbut please..;both shade also can’t match my brown skin 🥺;tbh the shade doesn't match but it can be saved. although, it will look ashy if it's too light.;Niceeee👍👍👍👍;wow, nice 🥰;support;Woahhh 😍;done order and payment;Tutorial makeup;nice🥰;wow;wow;wow;Jujur eh aku ckp GMEELAN, SKINTIFIC & O’TWO O.. menang kt GMEELAN forever😍;kenape skin asal dia cantik giler dari skin sy😂 Skin Sy dah tutup bagai pun tetap xcantiikk;tapi cerah sangat code dia 😔😔;TOLONG LA REPLY. KULIT CERAH PAKAI CODE APA? IF IVORY KULIT LAGI CERAH OR NATURAL?? HELP LA ME 🥺;kalau berpeluh x campuk?;nk bca feedbck kt pic xleh komen byk psal jnt pghntaran lju 😂😂😂..;ivory ng natural , ivory lagi cerah kn;kalau kulit warna kuning langsat tu pakai yg natural ke atau yg ivory?;kenapa saya pakai dia matte giler like oxidize kan kulit .. mungkin saya sorg je kot tak sesuai🙃","dh lama teracun dengan cushion ni.. tapi masih ragu-ragu nak beli.. lepas tengok video ni rasa terus rasa wow nak beli juga lah🤣; Tidak perlu guna setting spray?; yang ini atau sally x cubremi untuk kulit berminyak 😭😭; sudah buat pesanan 😳; Malangnya tidak ada untuk tona kulit coklat 🥺; bagaimana boleh kulit anda begitu sempurna; bro mata dia cantik sangat; gmeelan atau skintific gold???; Beritahu warna rambut tolong..; kedua-dua warna juga tak sesuai dengan kulit coklat saya 🥺; jujurnya warna tidak sesuai tapi boleh diselamatkan. walaupun, ia akan kelihatan pucat jika terlalu cerah.; Bagus👍👍👍👍; wow, bagus 🥰; sokong; Wahhh 😍; sudah buat pesanan dan pembayaran; Tutorial solekan; bagus🥰; wow; wow; wow; Jujur eh aku cakap GMEELAN, SKINTIFIC & O’TWO O.. menang kat GMEELAN selamanya😍; kenapa kulit asal dia cantik sangat dari kulit saya😂 Kulit saya dah tutup macam mana pun tetap tidak cantik; tapi cerah sangat kod dia 😔😔; TOLONG LA BALAS. KULIT CERAH GUNA KOD APA? JIKA IVORY KULIT LEBIH CERAH ATAU SEMULA JADI?? TOLONG LA SAYA 🥺; kalau berpeluh tidak bercampur?; nak baca maklum balas dekat gambar tidak boleh komen banyak pasal penghantaran laju 😂😂😂..; ivory dan semulajadi, ivory lebih cerah kan; kalau kulit warna kuning langsat tu pakai yang semulajadi ke atau ivory?; kenapa saya pakai dia matte sangat macam mengoksida kulit.. mungkin saya seorang sahaja kot tidak sesuai🙃","dh lama teracun dengan cushion ni.. tapi masih ragu-ragu nak beli.. lepas tengok video ni rasa terus rasa wow nak beli juga lah:rolling_on_the_floor_laughing:; Tidak perlu guna setting spray?; yang ini atau sally x cubremi untuk kulit berminyak :loudly_crying_face::loudly_crying_face:; sudah buat pesanan :flushed_face:; Malangnya tidak ada untuk tona kulit coklat :pleading_face:; bagaimana boleh kulit anda begitu sempurna; bro mata dia cantik sangat; gmeelan atau skintific gold???; Beritahu warna rambut tolong..; kedua-dua warna juga tak sesuai dengan kulit coklat saya :pleading_face:; jujurnya warna tidak sesuai tapi boleh diselamatkan. walaupun, ia akan kelihatan pucat jika terlalu cerah.; Bagus:thumbs_up::thumbs_up::thumbs_up::thumbs_up:; wow, bagus :smiling_face_with_hearts:; sokong; Wahhh :smiling_face_with_heart-eyes:; sudah buat pesanan dan pembayaran; Tutorial solekan; bagus:smiling_face_with_hearts:; wow; wow; wow; Jujur eh aku cakap GMEELAN, SKINTIFIC & O’TWO O.. menang kat GMEELAN selamanya:smiling_face_with_heart-eyes:; kenapa kulit asal dia cantik sangat dari kulit saya:face_with_tears_of_joy: Kulit saya dah tutup macam mana pun tetap tidak cantik; tapi cerah sangat kod dia :pensive_face::pensive_face:; TOLONG LA BALAS. KULIT CERAH GUNA KOD APA? JIKA IVORY KULIT LEBIH CERAH ATAU SEMULA JADI?? TOLONG LA SAYA :pleading_face:; kalau berpeluh tidak bercampur?; nak baca maklum balas dekat gambar tidak boleh komen banyak pasal penghantaran laju :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:..; ivory dan semulajadi, ivory lebih cerah kan; kalau kulit warna kuning langsat tu pakai yang semulajadi ke atau ivory?; kenapa saya pakai dia matte sangat macam mengoksida kulit.. mungkin saya seorang sahaja kot tidak sesuai:upside-down_face:",Mixed
895,7.39807E+18,aaddanish,3,ooooo;Berat x wlaupun kcik kalau jnis travel bagpack😅;ingat kan nak iron dior tu .. skali tengok jadi alas 😂,ooooo;Berat tak walaupun kecil kalau jenis beg galas perjalanan😅;ingatkan nak gosok Dior itu .. sekali tengok jadi alas 😂,ooooo;Berat tak walaupun kecil kalau jenis beg galas perjalanan:grinning_face_with_sweat:;ingatkan nak gosok Dior itu .. sekali tengok jadi alas :face_with_tears_of_joy:,Neutral
896,7.39777E+18,aaddanish,2,BRO JUST SO MAJESTIC;💝💝💝,Bro hanya begitu megah;💝💝💝,Bro hanya begitu megah;:heart_with_ribbon::heart_with_ribbon::heart_with_ribbon:,Positive
897,7.3977E+18,aaddanish,1,pik me🤣🤣,pilih saya🤣🤣,pilih saya:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Neutral
898,7.39738E+18,aaddanish,7,saya nmpak kau d kundasang... hehe☺️;lelaki pon lawoo😭;Lawooo🥰🥰;misai hero filem tamil;cantiknya 3 orang gadis nii;🥰🥰🥰;Selamat ada misai kalau tak da orang kata nak jadi perempuan . Cantik + hansome,saya nampak kau di kundasang... hehe☺️; lelaki pun lawa😭; lawa🥰🥰; misai hero filem tamil; cantiknya 3 orang gadis ini; 🥰🥰🥰; Selamat ada misai kalau tidak ada orang kata nak jadi perempuan. Cantik + kacak,saya nampak kau di kundasang... hehe:smiling_face:; lelaki pun lawa:loudly_crying_face:; lawa:smiling_face_with_hearts::smiling_face_with_hearts:; misai hero filem tamil; cantiknya 3 orang gadis ini; :smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:; Selamat ada misai kalau tidak ada orang kata nak jadi perempuan. Cantik + kacak,Positive
899,7.39701E+18,aaddanish,1,nice vieww,pandangan yang indah,pandangan yang indah,Positive
900,7.39694E+18,aaddanish,1,💝💝💝💝💝,💝💝💝💝💝,:heart_with_ribbon::heart_with_ribbon::heart_with_ribbon::heart_with_ribbon::heart_with_ribbon:,Positive
901,7.41932E+18,my.drleo,1,price,harga,harga,Neutral
